opportunity_id,sales_agent,product,product_series,account,sector,account_revenue,account_employees,deal_stage,engage_date,engagement_age_days,account_tier,product_value_tier,engagement_age_band,crm_priority_score,priority_tier
T4FR3FAC,Vicki Laflamme,MG Advanced,MG,,,,,Engaging,2017-06-29,185,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
T50TV9SO,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-07-26,158,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
T56J7ES7,Kami Bicknell,GTX Plus Basic,GTX,Nam-zim,services,405.59,1179.0,Engaging,2017-06-09,205,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
T5SX9Z3T,Vicki Laflamme,GTX Basic,GTX,Conecom,technology,1520.66,1806.0,Engaging,2017-05-10,235,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
T6MPH7JC,Violet Mclelland,MG Special,MG,,,,,Engaging,2017-12-17,14,Unassigned Account,Low Value,Recent (<= 90 days),60,Tier 2 — Medium Priority
T7N0RX05,Maureen Marcano,GTX Plus Pro,GTX,,,,,Engaging,2017-11-04,57,Unassigned Account,High Value,Recent (<= 90 days),80,Tier 1 — High Priority
T7T1YIM7,Boris Faz,GTX Plus Pro,GTX,,,,,Engaging,2017-01-06,359,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
T9QD8U1Y,Darcel Schlecht,MG Special,MG,Betasoloin,medical,251.41,495.0,Engaging,2017-07-21,163,Commercial / Small,Low Value,Aging (91-180 days),60,Tier 2 — Medium Priority
TAKHOTRW,Niesha Huffines,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TBNPWPNE,Lajuana Vencill,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TCJA7XF2,Kami Bicknell,MG Special,MG,,,,,Engaging,2017-08-27,126,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
TDJ3N8EJ,Kami Bicknell,MG Advanced,MG,Kinnamplus,retail,702.72,1831.0,Engaging,2017-07-20,164,Mid-Market,Medium Value,Aging (91-180 days),75,Tier 1 — High Priority
TF19VML9,Kami Bicknell,GTX Plus Basic,GTX,,,,,Engaging,2017-02-08,326,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
TFCQZ28G,Cecily Lampkin,MG Advanced,MG,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
TFPZNRS3,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TFSKOBH7,Darcel Schlecht,GTX Basic,GTX,,,,,Engaging,2017-07-25,159,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
TGSLH2ZD,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-08-27,126,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
TH9RV79M,Maureen Marcano,MG Special,MG,,,,,Engaging,2017-02-06,328,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
THKCN7HU,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-03-19,287,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
TIPG6R0Z,Vicki Laflamme,GTX Basic,GTX,,,,,Engaging,2017-06-17,197,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
TIPXNDS2,Gladys Colclough,MG Special,MG,Betatech,medical,647.18,1185.0,Engaging,2017-08-03,150,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
TJ03NDNX,Violet Mclelland,MG Advanced,MG,Iselectrics,technology,527.11,1428.0,Engaging,2017-03-25,281,Mid-Market,Medium Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
TJ64MOUR,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
TJ7PNIXL,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-26,158,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
TJ95PY76,Darcel Schlecht,GTX Pro,GTX,J-Texon,retail,1388.67,3583.0,Engaging,2017-07-30,154,Mid-Market,High Value,Aging (91-180 days),85,Tier 1 — High Priority
TK9J8AOZ,Gladys Colclough,GTX Pro,GTX,Treequote,telecommunications,5266.09,8595.0,Prospecting,,0,Enterprise,High Value,Unengaged (Prospecting),70,Tier 2 — Medium Priority
TLJWMKEO,Gladys Colclough,GTX Plus Basic,GTX,Iselectrics,technology,527.11,1428.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
TLLW2ZRM,Zane Levy,GTX Pro,GTX,Condax,medical,4.54,9.0,Engaging,2017-08-25,128,Commercial / Small,High Value,Aging (91-180 days),80,Tier 1 — High Priority
TLOHEQ18,Corliss Cosme,GTX Plus Basic,GTX,,,,,Engaging,2017-01-02,363,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
TLZGG7G5,Cecily Lampkin,MG Special,MG,Conecom,technology,1520.66,1806.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
TM70L0W8,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-08-22,131,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
TN4KM3D1,Jonathan Berthelot,GTX Basic,GTX,Bluth Company,technology,1242.32,3027.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
TNWCER5C,Rosie Papadopoulos,GTX Plus Basic,GTX,,,,,Engaging,2017-06-12,202,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
TOJ902PF,Daniell Hammack,GTX Plus Basic,GTX,Bioholding,medical,587.34,1356.0,Engaging,2017-12-15,16,Mid-Market,Medium Value,Recent (<= 90 days),80,Tier 1 — High Priority
TQJJDWWH,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-08-15,138,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
TQQDICC6,Darcel Schlecht,GTX Basic,GTX,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
TQZLDFIJ,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-07-29,155,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
TR7WLH5Q,Darcel Schlecht,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TS9QPHNA,Niesha Huffines,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TTKPNDTP,Versie Hillebrand,MG Advanced,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
TUKHDOGS,Maureen Marcano,GTX Pro,GTX,,,,,Engaging,2017-08-20,133,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
TV2M081C,Moses Frase,MG Advanced,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
TV300INP,Wilburn Farren,GTX Plus Pro,GTX,,,,,Engaging,2017-03-03,303,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
TWEVVI99,Daniell Hammack,GTX Plus Basic,GTX,Scottech,marketing,45.39,100.0,Engaging,2017-08-25,128,Commercial / Small,Medium Value,Aging (91-180 days),70,Tier 2 — Medium Priority
TWWD62O3,Darcel Schlecht,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
TX5SADEI,Niesha Huffines,GTX Plus Basic,GTX,Dontechi,software,4618.0,10083.0,Engaging,2017-07-30,154,Enterprise,Medium Value,Aging (91-180 days),85,Tier 1 — High Priority
TZPE6M07,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-08-22,131,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
U0E0XHK9,Hayden Neloms,MG Advanced,MG,,,,,Engaging,2017-04-06,269,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
U0U1RIMI,Lajuana Vencill,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
U177IWW0,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-05-22,223,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
U1XSUD1P,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-09-06,116,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
U2HYH97X,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-04-20,255,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
U4IJO6SL,Vicki Laflamme,GTX Pro,GTX,,,,,Engaging,2017-04-08,267,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
U4L1277G,Hayden Neloms,GTX Plus Basic,GTX,,,,,Engaging,2017-08-01,152,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
U5K2MZB6,Zane Levy,MG Advanced,MG,,,,,Engaging,2017-04-13,262,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
U6XJRWV8,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-04-18,257,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
U7M26UZV,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-03-03,303,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,GTX,,,,,Engaging,2016-12-05,391,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
UAX2OR58,Darcel Schlecht,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UBO7V799,Lajuana Vencill,MG Advanced,MG,,,,,Engaging,2017-07-31,153,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
UD1GNRL4,Jonathan Berthelot,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
UDAUS3DF,Anna Snelling,MG Special,MG,Sonron,telecommunications,1699.85,5108.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
UEI0RABV,Niesha Huffines,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
UEZOR630,Elease Gluck,GTX Basic,GTX,,,,,Engaging,2017-04-29,246,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
UFL6ZQDV,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-05-18,227,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
UFZFCBOS,Jonathan Berthelot,GTX Basic,GTX,Lexiqvolax,medical,1618.89,3889.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
UGB3A3CE,Maureen Marcano,MG Special,MG,,,,,Engaging,2017-07-04,180,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UGTXH980,Daniell Hammack,GTX Pro,GTX,,,,,Engaging,2017-06-01,213,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
UH9TR8Y1,Darcel Schlecht,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
UHIIYU2J,Lajuana Vencill,GTX Basic,GTX,,,,,Engaging,2017-07-30,154,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UI3DE2C4,Zane Levy,GTX Plus Basic,GTX,,,,,Engaging,2017-02-26,308,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
UIOJX7O0,Cassey Cress,GTX Pro,GTX,,,,,Engaging,2017-08-24,129,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
UIP7MXOR,Niesha Huffines,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
UIX6X6R3,Zane Levy,MG Advanced,MG,Umbrella Corporation,finance,2022.14,5113.0,Engaging,2017-05-01,244,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
UJ58VMZT,Cecily Lampkin,GTX Plus Basic,GTX,,,,,Engaging,2017-07-21,163,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
UJ7BYO6A,Wilburn Farren,MG Advanced,MG,,,,,Engaging,2017-05-04,241,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
UJTU7DUB,Moses Frase,MG Special,MG,,,,,Engaging,2017-07-22,162,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UK00OVV2,Versie Hillebrand,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
ULJG457F,Anna Snelling,MG Special,MG,,,,,Engaging,2017-08-03,150,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UM1OU73X,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-08-04,149,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
UMD1BA4S,Anna Snelling,MG Special,MG,Ganjaflex,retail,5158.71,17479.0,Prospecting,,0,Enterprise,Low Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
UMF3KRCL,Maureen Marcano,GTX Basic,GTX,,,,,Engaging,2017-08-11,142,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
UMXZFLO8,Zane Levy,GTX Pro,GTX,,,,,Engaging,2017-05-29,216,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
UND13JS5,Marty Freudenburg,GTX Pro,GTX,Plusstrip,entertainment,349.81,315.0,Prospecting,,0,Commercial / Small,High Value,Unengaged (Prospecting),55,Tier 2 — Medium Priority
UO8DLVVQ,Darcel Schlecht,GTX Pro,GTX,,,,,Engaging,2017-07-27,157,Unassigned Account,High Value,Aging (91-180 days),75,Tier 1 — High Priority
UP409DSB,Maureen Marcano,MG Advanced,MG,Ganjaflex,retail,5158.71,17479.0,Engaging,2016-11-10,416,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
UQQE9ILV,James Ascencio,GTX Pro,GTX,Iselectrics,technology,527.11,1428.0,Engaging,2017-01-13,352,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
URQYDGX8,Jonathan Berthelot,GTX Basic,GTX,,,,,Engaging,2017-08-02,151,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
URRD7VUB,Jonathan Berthelot,MG Special,MG,Blackzim,retail,497.11,1588.0,Prospecting,,0,Mid-Market,Low Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
USJWM3F3,Violet Mclelland,GTX Basic,GTX,,,,,Engaging,2017-07-10,174,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
USS2SNQI,Maureen Marcano,MG Special,MG,,,,,Engaging,2017-08-13,140,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
USVLKDF4,Corliss Cosme,GTX Basic,GTX,Dontechi,software,4618.0,10083.0,Engaging,2017-02-04,330,Enterprise,Low Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
UU25XD9E,Zane Levy,GTX Pro,GTX,Hatfan,services,792.46,1299.0,Engaging,2017-05-08,237,Mid-Market,High Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
UU7N7LZK,James Ascencio,MG Advanced,MG,,,,,Engaging,2017-09-18,104,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
UUGY3W44,Kary Hendrixson,GTX Basic,GTX,,,,,Engaging,2017-04-07,268,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
UVCHXUIG,Anna Snelling,MG Special,MG,Konmatfix,marketing,375.43,1190.0,Engaging,2017-07-26,158,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
UWI771ZX,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Engaging,2017-07-29,155,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
UY93W9NZ,Jonathan Berthelot,GTX Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
UYQJ2A1O,Vicki Laflamme,GTX Plus Pro,GTX,,,,,Engaging,2017-05-01,244,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
UZ7DU3D9,Gladys Colclough,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
V02WMIWK,Anna Snelling,MG Special,MG,,,,,Engaging,2017-07-26,158,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
V0G393Q6,Marty Freudenburg,GTX Plus Basic,GTX,,,,,Engaging,2017-08-13,140,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
V1KABF71,Jonathan Berthelot,GTX Plus Basic,GTX,,,,,Engaging,2017-08-04,149,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
V1SX6HOD,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-09-19,103,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
V2V69I86,Darcel Schlecht,GTX Plus Basic,GTX,,,,,Prospecting,,0,Unassigned Account,Medium Value,Unengaged (Prospecting),40,Tier 3 — Lower Priority
V3G1HBTZ,Lajuana Vencill,GTX Basic,GTX,Nam-zim,services,405.59,1179.0,Engaging,2017-07-28,156,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
V3HVIJLL,Zane Levy,GTX Basic,GTX,,,,,Engaging,2017-02-16,318,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
V4XHHFO3,Elease Gluck,GTX Basic,GTX,Blackzim,retail,497.11,1588.0,Engaging,2017-03-15,291,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
V5PKXYWS,Gladys Colclough,GTX Plus Pro,GTX,,,,,Prospecting,,0,Unassigned Account,High Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
V71FMJBD,Rosie Papadopoulos,MG Advanced,MG,,,,,Engaging,2017-06-28,186,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
V74O6XQT,Daniell Hammack,GTX Pro,GTX,,,,,Engaging,2017-03-14,292,Unassigned Account,High Value,Stalled / Critical (> 180 days),70,Tier 2 — Medium Priority
V7W8CA47,Vicki Laflamme,MG Special,MG,,,,,Engaging,2017-08-16,137,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
V9JDJ861,Anna Snelling,MG Special,MG,,,,,Prospecting,,0,Unassigned Account,Low Value,Unengaged (Prospecting),30,Tier 3 — Lower Priority
VAL8O4PH,Darcel Schlecht,MG Special,MG,,,,,Engaging,2017-08-01,152,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
VAM56BG4,Darcel Schlecht,GTX Plus Basic,GTX,Acme Corporation,technology,1100.04,2822.0,Prospecting,,0,Mid-Market,Medium Value,Unengaged (Prospecting),50,Tier 3 — Lower Priority
VBB0LCEN,Lajuana Vencill,MG Advanced,MG,,,,,Engaging,2017-07-26,158,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
VBFYOCDO,Kami Bicknell,GTX Basic,GTX,,,,,Engaging,2017-05-10,235,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
VCSHYIU8,Maureen Marcano,GTX Plus Basic,GTX,,,,,Engaging,2017-01-12,353,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VD2KHXRY,Zane Levy,GTX Pro,GTX,Toughzap,retail,332.43,799.0,Engaging,2017-07-27,157,Commercial / Small,High Value,Aging (91-180 days),80,Tier 1 — High Priority
VDIU10RV,Markita Hansen,MG Special,MG,Lexiqvolax,medical,1618.89,3889.0,Engaging,2016-11-23,403,Mid-Market,Low Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VFEV5XBS,Violet Mclelland,GTX Plus Basic,GTX,,,,,Engaging,2017-01-31,334,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VGSH1TSW,Violet Mclelland,MG Special,MG,Vehement Capital Partners,finance,646.1,883.0,Engaging,2017-08-25,128,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
VH6OFWCV,Zane Levy,MG Advanced,MG,,,,,Engaging,2017-06-20,194,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VHT6G2BS,Jonathan Berthelot,GTX Plus Basic,GTX,,,,,Engaging,2017-08-14,139,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
VHZFABAC,Daniell Hammack,MG Special,MG,,,,,Engaging,2017-06-22,192,Unassigned Account,Low Value,Stalled / Critical (> 180 days),50,Tier 3 — Lower Priority
VIFA2I18,Jonathan Berthelot,GTX Basic,GTX,,,,,Engaging,2017-07-28,156,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
VIY7P8J6,Versie Hillebrand,MG Special,MG,Hatfan,services,792.46,1299.0,Engaging,2017-08-01,152,Mid-Market,Low Value,Aging (91-180 days),65,Tier 2 — Medium Priority
VJ5QGP8Z,Maureen Marcano,MG Advanced,MG,,,,,Engaging,2017-02-15,319,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VJ9K12PY,Lajuana Vencill,MG Special,MG,,,,,Engaging,2017-07-21,163,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
VJILDVVF,Darcel Schlecht,GTX Pro,GTX,Zathunicon,retail,71.12,144.0,Prospecting,,0,Commercial / Small,High Value,Unengaged (Prospecting),55,Tier 2 — Medium Priority
VJSI29OF,Versie Hillebrand,MG Special,MG,,,,,Engaging,2017-08-11,142,Unassigned Account,Low Value,Aging (91-180 days),55,Tier 2 — Medium Priority
VK9KN5PT,Boris Faz,MG Advanced,MG,,,,,Engaging,2017-04-02,273,Unassigned Account,Medium Value,Stalled / Critical (> 180 days),60,Tier 2 — Medium Priority
VKIR68JX,Violet Mclelland,GTX Plus Basic,GTX,,,,,Engaging,2017-09-04,118,Unassigned Account,Medium Value,Aging (91-180 days),65,Tier 2 — Medium Priority
VKT0UN11,James Ascencio,MG Advanced,MG,Codehow,software,2714.9,2641.0,Engaging,2017-01-14,351,Enterprise,Medium Value,Stalled / Critical (> 180 days),80,Tier 1 — High Priority
VL8YNHD7,Kary Hendrixson,GTX Plus Basic,GTX,,,,,Engaging,2017-12-08,23,Unassigned Account,Medium Value,Recent (<= 90 days),70,Tier 2 — Medium Priority
